# GSpot Codec Database for GSpot v2.7
# rev 2.7   Feb 18, 2007
#
[video codecs]
XVID	XviD0025	XviD 1.0 Beta 3 (Selam)	27-Dec-2003
XVID	XviD0026	XviD 1.0 RC 1 (Niltze)	26-Jan-2004
XVID	XviD0027	XviD 1.0 RC 1b	30-Jan-2004
XVID	XviD0028	XviD 1.0 RC2 (Jambo)	1-Feb-2004
XVID	XviD0029	XviD 1.0 RC3 (Ni hao)	22-Mar-2004
XVID	XviD0030	XviD 1.0 RC4 (Hola)	5-Apr-2004
XVID	XviD0031	XviD 1.0 RC 4b	15-Apr-2004
XVID	XviD0032	XviD 1.0 RC 4c	2-May-2004
XVID	XviD0033	XviD 1.0 RC 4d	3-May-2004
XVID	XviD0034	XviD 1.0.0	9-May-2004
XVID	XviD0035	XviD 1.0.1	5-Jun-2004
XVID	XviD0036	XviD 1.0.2	29-Aug-2004
XVID	XviD0037	XviD 1.0.3	20-Dec-2004
XVID	XviD0038	XviD 1.1.0 Beta 1	16-Jan-2005
XVID	XviD0039	XviD 1.1.0 Beta 2	4-Apr-2005
XVID	XviD0040	XviD 1.1.0	22-Nov-2005
XVID	XviD0041	XviD 1.1.0 Final	22-Nov-2005
XVID	XviD0042	XviD 1.2.-127	
XVID	XviD0043	XviD 1.2 SMP	8-Jan-2006
XVID	XviD0044	XviD 1.1 1	10-Jul-2006
XVID	XviD0045	XviD 1.2.-127	10-Jul-2006
XVID	XviD0046	XviD 1.1.2 Final	1-Nov-2006
[endofalldata]
# end of file
